player_id,player_name,position,competition_slug,season,match_date,team_a,team_b,player_team,opponent,total_points,attack_points,block_points,serve_points,attack_errors,attack_attempts,attack_success_pct,attack_total_actions,block_errors,block_rebounds,block_efficiency_pct,block_total_actions,serve_errors,serve_attempts,serve_success_pct,serve_total_actions,reception_successful,reception_errors,reception_attempts,reception_success_pct,reception_total_actions,digs,dig_errors,dig_receptions,dig_success_pct,dig_total_actions,set_successful,set_errors,set_attempts,set_success_pct,set_total_actions,participated,source_type,source_url,retrieved_at
demo-001,Demo Athlete,Outside Hitter,synthetic-vnl,2023,2023-06-27,Demo United,Italy,Demo United,Italy,20,13,4,3,6,30,43.333333333333336,30,0,1,50.0,8,3,17,17.647058823529413,17,12,0,22,55.082835215805716,22,8,1,8,59.280512767928435,10,1,2,3,77.0940724352379,3,True,synthetic_demo,generated://demo,2026-01-01T00:00:00+00:00
demo-001,Demo Athlete,Outside Hitter,synthetic-vnl,2023,2023-07-07,Brazil,Demo United,Demo United,Brazil,11,10,0,1,5,20,50.0,20,1,3,0.0,4,2,8,12.5,8,6,0,9,61.143705725156025,9,8,1,12,67.96331431002383,10,1,0,3,72.61607895031452,2,True,synthetic_demo,generated://demo,2026-01-01T00:00:00+00:00
demo-001,Demo Athlete,Outside Hitter,synthetic-vnl,2023,2023-07-18,Demo United,Poland,Demo United,Poland,19,13,3,3,2,33,39.39393939393939,33,2,2,42.857142857142854,7,2,12,25.0,12,10,1,21,48.64370058816635,21,9,2,8,66.1137951976349,10,1,1,3,83.9171843354481,3,True,synthetic_demo,generated://demo,2026-01-01T00:00:00+00:00
demo-001,Demo Athlete,Outside Hitter,synthetic-vnl,2023,2023-07-29,Japan,Demo United,Demo United,Japan,16,12,3,1,4,28,42.857142857142854,28,1,3,42.857142857142854,7,4,15,6.666666666666667,15,8,1,11,60.23831391060507,11,6,1,8,75.34049216395236,13,2,1,1,53.88717924107768,4,True,synthetic_demo,generated://demo,2026-01-01T00:00:00+00:00
demo-001,Demo Athlete,Outside Hitter,synthetic-vnl,2023,2023-08-04,Demo United,Türkiye,Demo United,Türkiye,15,12,1,2,2,32,37.5,32,1,0,20.0,5,2,17,11.764705882352942,17,10,0,15,54.03149864615911,15,5,0,10,49.40918491508068,14,3,0,1,62.02865099198088,4,True,synthetic_demo,generated://demo,2026-01-01T00:00:00+00:00
demo-001,Demo Athlete,Outside Hitter,synthetic-vnl,2023,2023-08-11,USA,Demo United,Demo United,USA,11,9,0,2,6,20,45.0,20,1,2,0.0,4,1,16,12.5,16,10,0,16,54.635475015473524,16,7,0,11,70.77226391047508,13,0,0,4,54.97608987227274,2,True,synthetic_demo,generated://demo,2026-01-01T00:00:00+00:00
demo-001,Demo Athlete,Outside Hitter,synthetic-vnl,2023,2023-08-19,Demo United,Serbia,Demo United,Serbia,16,11,2,3,3,27,40.74074074074074,27,0,2,33.333333333333336,6,2,17,17.647058823529413,17,14,0,25,71.85906653254047,25,8,0,13,63.23598393907066,11,3,0,3,85.30363846185402,3,True,synthetic_demo,generated://demo,2026-01-01T00:00:00+00:00
demo-001,Demo Athlete,Outside Hitter,synthetic-vnl,2023,2023-08-27,China,Demo United,Demo United,China,11,9,1,1,4,20,45.0,20,1,2,20.0,5,1,18,5.555555555555555,18,5,2,7,63.75754315450044,7,4,2,11,52.76310127007203,12,2,1,3,72.32985133477904,4,True,synthetic_demo,generated://demo,2026-01-01T00:00:00+00:00
demo-001,Demo Athlete,Outside Hitter,synthetic-vnl,2023,2023-09-01,Demo United,Italy,Demo United,Italy,10,7,2,1,1,13,53.84615384615385,13,1,1,33.333333333333336,6,1,15,6.666666666666667,15,12,1,19,60.77327493406375,19,3,2,12,62.72250110144817,14,1,1,3,68.36744387961252,3,True,synthetic_demo,generated://demo,2026-01-01T00:00:00+00:00
demo-001,Demo Athlete,Outside Hitter,synthetic-vnl,2023,2023-09-10,Brazil,Demo United,Demo United,Brazil,15,11,2,2,6,26,42.30769230769231,26,0,3,33.333333333333336,6,3,17,11.764705882352942,17,6,3,12,63.97294169767191,12,9,1,9,62.534138210722745,13,3,0,2,76.59541649907983,4,True,synthetic_demo,generated://demo,2026-01-01T00:00:00+00:00
demo-001,Demo Athlete,Outside Hitter,synthetic-vnl,2023,2023-09-16,Demo United,Poland,Demo United,Poland,16,13,2,1,3,28,46.42857142857143,28,1,0,33.333333333333336,6,1,10,10.0,10,10,0,15,60.163550065941045,15,4,2,10,66.03028277538475,19,4,0,2,67.39563990784374,4,True,synthetic_demo,generated://demo,2026-01-01T00:00:00+00:00
demo-001,Demo Athlete,Outside Hitter,synthetic-vnl,2023,2023-09-26,Japan,Demo United,Demo United,Japan,14,10,3,1,4,28,35.714285714285715,28,2,1,42.857142857142854,7,1,15,6.666666666666667,15,13,2,21,58.241539012002775,21,4,0,6,51.62664520942433,12,3,0,1,68.47391631732361,3,True,synthetic_demo,generated://demo,2026-01-01T00:00:00+00:00
demo-001,Demo Athlete,Outside Hitter,synthetic-vnl,2023,2023-10-06,Demo United,Türkiye,Demo United,Türkiye,15,10,2,3,3,24,41.666666666666664,24,2,1,33.333333333333336,6,3,17,17.647058823529413,17,7,1,14,59.07244577971796,14,6,1,8,56.49809071196779,11,1,1,2,75.69581618392841,2,True,synthetic_demo,generated://demo,2026-01-01T00:00:00+00:00
demo-001,Demo Athlete,Outside Hitter,synthetic-vnl,2023,2023-10-18,USA,Demo United,Demo United,USA,15,10,3,2,3,23,43.47826086956522,23,2,2,42.857142857142854,7,2,16,12.5,16,4,2,6,46.01519984266084,6,4,1,8,73.1841768355394,11,0,0,1,68.1269957017367,3,True,synthetic_demo,generated://demo,2026-01-01T00:00:00+00:00
demo-001,Demo Athlete,Outside Hitter,synthetic-vnl,2023,2023-10-28,Demo United,Serbia,Demo United,Serbia,17,13,3,1,3,26,50.0,26,2,1,42.857142857142854,7,4,17,5.882352941176471,17,8,2,16,47.87591383351989,16,5,2,9,69.87945823592959,13,2,1,3,55.754095139492236,2,True,synthetic_demo,generated://demo,2026-01-01T00:00:00+00:00
demo-001,Demo Athlete,Outside Hitter,synthetic-vnl,2023,2023-11-04,China,Demo United,Demo United,China,14,12,1,1,2,27,44.44444444444444,27,0,3,20.0,5,3,14,7.142857142857143,14,4,1,8,58.83954587223468,8,5,0,7,59.5563078521998,9,2,1,1,70.20102968972827,3,True,synthetic_demo,generated://demo,2026-01-01T00:00:00+00:00
demo-001,Demo Athlete,Outside Hitter,synthetic-vnl,2023,2023-11-16,Demo United,Italy,Demo United,Italy,15,13,1,1,3,30,43.333333333333336,30,2,2,20.0,5,3,18,5.555555555555555,18,2,1,5,48.27451889015109,5,2,2,7,60.811305084975984,8,1,0,2,73.02376798395758,3,True,synthetic_demo,generated://demo,2026-01-01T00:00:00+00:00
demo-001,Demo Athlete,Outside Hitter,synthetic-vnl,2023,2023-11-24,Brazil,Demo United,Demo United,Brazil,15,11,3,1,1,25,44.0,25,1,3,42.857142857142854,7,3,18,5.555555555555555,18,11,1,19,55.697194445753524,19,8,1,10,64.55019094280526,10,3,2,1,72.59210019351984,2,True,synthetic_demo,generated://demo,2026-01-01T00:00:00+00:00
demo-001,Demo Athlete,Outside Hitter,synthetic-vnl,2023,2023-12-01,Demo United,Poland,Demo United,Poland,18,12,3,3,5,28,42.857142857142854,28,1,3,42.857142857142854,7,1,18,16.666666666666668,18,2,1,5,57.897772663975225,5,8,2,5,70.81673350202117,12,2,0,4,50.6871371917517,4,True,synthetic_demo,generated://demo,2026-01-01T00:00:00+00:00
demo-001,Demo Athlete,Outside Hitter,synthetic-vnl,2023,2023-12-13,Japan,Demo United,Demo United,Japan,14,10,2,2,5,23,43.47826086956522,23,1,2,33.333333333333336,6,2,13,15.384615384615385,13,5,1,12,47.4411057538272,12,9,1,17,56.29905112392986,12,4,1,2,71.79173942698758,3,True,synthetic_demo,generated://demo,2026-01-01T00:00:00+00:00
demo-001,Demo Athlete,Outside Hitter,synthetic-vnl,2023,2023-12-20,Demo United,Türkiye,Demo United,Türkiye,11,9,2,0,1,21,42.857142857142854,21,2,2,33.333333333333336,6,1,16,0.0,16,7,0,13,51.847539233332576,13,6,2,8,68.48149561530131,10,2,0,4,65.72150929425153,1,True,synthetic_demo,generated://demo,2026-01-01T00:00:00+00:00
demo-001,Demo Athlete,Outside Hitter,synthetic-vnl,2023,2023-12-25,USA,Demo United,Demo United,USA,10,8,0,2,3,18,44.44444444444444,18,0,2,0.0,4,2,22,9.090909090909092,22,2,1,7,69.417444773645,7,6,1,13,62.85232549981102,10,0,1,3,61.898529188894706,3,True,synthetic_demo,generated://demo,2026-01-01T00:00:00+00:00
demo-001,Demo Athlete,Outside Hitter,synthetic-vnl,2024,2024-01-02,Demo United,Serbia,Demo United,Serbia,10,8,2,0,6,21,38.095238095238095,21,2,2,33.333333333333336,6,1,11,0.0,11,6,1,11,58.22513939403759,11,7,1,9,53.90614885051991,10,3,0,3,63.44196856983325,3,True,synthetic_demo,generated://demo,2026-01-01T00:00:00+00:00
demo-001,Demo Athlete,Outside Hitter,synthetic-vnl,2024,2024-01-13,China,Demo United,Demo United,China,14,12,2,0,3,29,41.37931034482759,29,1,3,33.333333333333336,6,1,13,0.0,13,6,0,12,54.60616750986976,12,9,1,15,79.87350942729478,9,2,0,2,64.95933991795465,2,True,synthetic_demo,generated://demo,2026-01-01T00:00:00+00:00
